epoch,step,train_acc_epoch,train_acc_step,train_loss_epoch,train_loss_step,val_acc,val_loss
0,0,,0.13671875,,1.7917006015777588,,
0,1,,0.23333333432674408,,1.794250249862671,,
0,1,,,,,0.4806201457977295,1.7852399349212646
0,1,0.13787375390529633,,1.7925070524215698,,,
1,2,,0.46875,,1.7849483489990234,,
1,3,,0.25555557012557983,,1.793758749961853,,
1,3,,,,,0.4806201457977295,1.7828911542892456
1,3,0.3720930218696594,,1.7883974313735962,,,
2,4,,0.36328125,,1.7874202728271484,,
2,5,,0.3222222328186035,,1.784372329711914,,
2,5,,,,,0.4806201457977295,1.7788491249084473
2,5,0.3720930218696594,,1.784333348274231,,,
3,6,,0.3515625,,1.7813735008239746,,
3,7,,0.4555555582046509,,1.7665176391601562,,
3,7,,,,,0.4806201457977295,1.7713165283203125
3,7,0.3720930218696594,,1.7786997556686401,,,
4,8,,,,,0.4806201457977295,1.7705142498016357
4,7,0.3359375,,1.783805251121521,,,
