epoch,step,train_acc_epoch,train_loss_epoch,val_acc,val_loss
0,1,,,0.21264368295669556,1.5951699018478394
0,1,0.2063882052898407,1.605949878692627,,
1,3,,,0.2586206793785095,1.5780800580978394
1,3,0.38329237699508667,1.5740903615951538,,
2,5,,,0.3965517282485962,1.5371037721633911
2,5,0.4054054021835327,1.5300203561782837,,
3,7,,,0.4195402264595032,1.4788355827331543
3,7,0.46437346935272217,1.473677158355713,,
4,9,,,0.3965517282485962,1.4057953357696533
4,9,0.49631449580192566,1.408776044845581,,
5,11,,,0.5344827771186829,1.3253861665725708
5,11,0.5208845138549805,1.3313930034637451,,
6,13,,,0.545976996421814,1.2538220882415771
6,13,0.5319410562515259,1.2618645429611206,,
7,15,,,0.5804597735404968,1.1553415060043335
7,15,0.5835380554199219,1.1863224506378174,,
8,17,,,0.568965494632721,1.0739535093307495
8,17,0.5626535415649414,1.1266857385635376,,
9,19,,,0.5344827771186829,1.0641480684280396
9,19,0.5528255701065063,1.069877028465271,,
10,21,,,0.5747126340866089,0.987826406955719
10,21,0.5577395558357239,1.0229688882827759,,
11,23,,,0.5919540524482727,0.9601036310195923
11,23,0.563882052898407,0.9727050065994263,,
12,25,,,0.5574712753295898,0.9854695796966553
12,25,0.5945945978164673,0.9480955004692078,,
