epoch,step,train_acc_epoch,train_loss_epoch,val_acc,val_loss
0,50,,,0.49673202633857727,0.6929147243499756
0,50,0.5094926953315735,0.6944544911384583,,
1,101,,,0.6742919683456421,0.6275749802589417
1,101,0.5770308375358582,3.626560688018799,,
2,152,,,0.6884531378746033,0.6027469635009766
2,152,0.6517273783683777,0.6316395998001099,,
3,203,,,0.6797385811805725,0.5887393951416016
3,203,0.690009355545044,0.5833685398101807,,
4,254,,,0.7342047691345215,0.5380303263664246
4,254,0.7211328744888306,0.5409327149391174,,
5,305,,,0.7254902124404907,0.5250062346458435
5,305,0.7519451975822449,0.5107662081718445,,
6,356,,,0.7538126111030579,0.514333188533783
6,356,0.761904776096344,0.4831579327583313,,
7,407,,,0.5337690711021423,nan
7,407,0.574540913105011,nan,,
8,458,,,0.5337690711021423,nan
8,458,0.5415499806404114,nan,,
