epoch,step,train_acc_epoch,train_loss_epoch,val_acc,val_loss
0,12,,,0.4883720874786377,1.0550553798675537
0,12,0.45652174949645996,1.0571409463882446,,
1,25,,,0.4918957054615021,1.0150805711746216
1,25,0.5172101259231567,1.0062726736068726,,
2,38,,,0.5003523826599121,0.9981497526168823
2,38,0.5241546034812927,0.9819519519805908,,
3,51,,,0.5003523826599121,0.9949337840080261
3,51,0.5301932096481323,0.9631654024124146,,
4,64,,,0.5066948533058167,0.9817401170730591
4,64,0.54076087474823,0.9473301768302917,,
5,77,,,0.5024664998054504,0.9821515083312988
5,77,0.5484601259231567,0.9322006106376648,,
6,90,,,0.5193798542022705,0.975817084312439
6,90,0.5555555820465088,0.9168232083320618,,
7,103,,,0.52008455991745,0.978280782699585
7,103,0.5677838325500488,0.9027299880981445,,
8,116,,,0.5186751484870911,0.9762543439865112
8,116,0.5759360194206238,0.8861421346664429,,
9,129,,,0.5179703831672668,0.982422411441803
9,129,0.5857487916946411,0.8736578822135925,,
